CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1708304,GOIANORTE,1215.322581567539,1999,FLUORADOS
1709005,GOIATINS,1428.716461784649,1999,FLUORADOS
1709302,GUARAI,1252.68512238653,1999,FLUORADOS
1709500,GURUPI,1262.580376689388,1999,FLUORADOS
1709807,IPUEIRAS,1281.434325172316,1999,FLUORADOS
1710508,ITACAJA,1437.172176720095,1999,FLUORADOS
1710706,ITAGUATINS,1329.914535118362,1999,FLUORADOS
1710904,ITAPIRATINS,1302.665538277442,1999,FLUORADOS
1711100,ITAPORA DO TOCANTINS,1252.31025364269,1999,FLUORADOS
1711506,JAU DO TOCANTINS,1388.197719954841,1999,FLUORADOS
1711803,JUARINA,1243.109893803963,1999,FLUORADOS
1711902,LAGOA DA CONFUSAO,1177.460915990677,1999,FLUORADOS
1711951,LAGOA DO TOCANTINS,1372.868422711596,1999,FLUORADOS
1712009,LAJEADO,1256.584128220805,1999,FLUORADOS
1712157,LAVANDEIRA,1757.446040867474,1999,FLUORADOS
1712405,LIZARDA,1522.986770261543,1999,FLUORADOS
1712454,LUZINOPOLIS,1333.502262384084,1999,FLUORADOS
1712504,MARIANOPOLIS DO TOCANTINS,1505.067681496402,1999,FLUORADOS
1712702,MATEIROS,1969.041137678178,1999,FLUORADOS
1712801,MAURILANDIA DO TOCANTINS,1331.64635216298,1999,FLUORADOS
1713205,MIRACEMA DO TOCANTINS,1256.834338087775,1999,FLUORADOS
1713304,MIRANORTE,1256.49151261411,1999,FLUORADOS
1713601,MONTE DO CARMO,1450.007464297707,1999,FLUORADOS
1713700,MONTE SANTO DO TOCANTINS,1215.459557375057,1999,FLUORADOS
1713809,PALMEIRAS DO TOCANTINS,1334.334248219664,1999,FLUORADOS
1713957,MURICILANDIA,1390.817982102185,1999,FLUORADOS
1714203,NATIVIDADE,1382.173193132509,1999,FLUORADOS
1714302,NAZARE,1334.076696979895,1999,FLUORADOS
1714880,NOVA OLINDA,1250.366356906545,1999,FLUORADOS
1715002,NOVA ROSALANDIA,1250.206026685576,1999,FLUORADOS
1715101,NOVO ACORDO,1533.476433544646,1999,FLUORADOS
1715150,NOVO ALEGRE,1857.017264198226,1999,FLUORADOS
1715259,NOVO JARDIM,1751.878824342602,1999,FLUORADOS
1715507,OLIVEIRA DE FATIMA,1263.725449577732,1999,FLUORADOS
1715705,PALMEIRANTE,1275.907135672348,1999,FLUORADOS
1715754,PALMEIROPOLIS,1398.135246662668,1999,FLUORADOS
1716109,PARAISO DO TOCANTINS,1261.263250857863,1999,FLUORADOS
1716208,PARANA,1681.878348438665,1999,FLUORADOS
1716307,PAU D'ARCO,1256.674981449232,1999,FLUORADOS
1716505,PEDRO AFONSO,1303.554932842904,1999,FLUORADOS
1716604,PEIXE,1325.502437268219,1999,FLUORADOS
1716653,PEQUIZEIRO,1245.052641027476,1999,FLUORADOS
1716703,COLMEIA,1252.754151056627,1999,FLUORADOS
1717008,PINDORAMA DO TOCANTINS,1366.563967536385,1999,FLUORADOS
1717206,PIRAQUE,1249.797362817262,1999,FLUORADOS
1717503,PIUM,1246.135584507912,1999,FLUORADOS
1717800,PONTE ALTA DO BOM JESUS,1686.09555096993,1999,FLUORADOS
1717909,PONTE ALTA DO TOCANTINS,1614.211206251972,1999,FLUORADOS
